MaxTemp,MinTemp,MeanTemp
34.44444444,15.55555556,25.0
33.88888889,16.11111111,25.0
35.0,16.11111111,25.55555556
35.0,17.77777778,26.66666667
32.77777778,19.44444444,26.11111111
33.33333333,17.77777778,25.55555556
36.66666667,17.77777778,27.22222222
35.55555556,25.0,30.0
33.88888889,20.55555556,27.22222222
33.33333333,17.22222222,25.55555556
34.44444444,17.77777778,26.11111111
35.0,17.22222222,26.11111111
37.22222222,17.77777778,27.77777778
37.77777778,21.11111111,29.44444444
38.88888889,24.44444444,31.66666667
39.44444444,21.11111111,30.0
41.11111111,21.11111111,31.11111111
37.22222222,25.55555556,31.11111111
39.44444444,27.22222222,33.33333333
40.55555556,23.33333333,32.22222222
37.77777778,23.88888889,31.11111111
38.88888889,22.77777778,31.11111111
40.55555556,22.22222222,31.11111111
41.11111111,24.44444444,35.55555556
41.11111111,26.11111111,33.33333333
41.66666667,26.11111111,33.88888889
38.88888889,27.77777778,33.33333333
40.0,33.33333333,36.66666667
41.11111111,28.88888889,35.0
41.11111111,29.44444444,35.55555556
38.88888889,27.22222222,33.33333333
38.88888889,21.66666667,30.0
38.88888889,22.22222222,30.55555556
40.0,22.22222222,31.11111111
40.0,25.55555556,32.77777778
38.33333333,25.0,31.66666667
38.33333333,22.22222222,30.0
37.22222222,22.22222222,24.44444444
40.0,21.66666667,31.11111111
39.44444444,25.0,32.22222222
34.44444444,23.88888889,28.88888889
33.33333333,18.88888889,26.11111111
32.22222222,18.33333333,25.55555556
31.66666667,18.33333333,25.0
36.11111111,18.88888889,27.77777778
37.77777778,18.33333333,28.33333333
36.66666667,21.11111111,28.88888889
36.11111111,21.66666667,28.88888889
38.33333333,23.88888889,31.11111111
31.11111111,22.77777778,27.22222222
35.55555556,19.44444444,27.77777778
35.55555556,22.77777778,29.44444444
41.11111111,24.44444444,32.77777778
41.66666667,26.11111111,33.88888889
40.55555556,22.77777778,31.66666667
39.44444444,24.44444444,31.66666667
41.66666667,25.0,30.55555556
40.55555556,27.22222222,33.88888889
38.33333333,25.55555556,32.22222222
37.22222222,22.22222222,30.0
39.44444444,23.33333333,31.66666667
40.0,23.88888889,32.22222222
40.55555556,26.66666667,33.88888889
41.11111111,27.77777778,34.44444444
39.44444444,26.66666667,33.33333333
40.55555556,25.55555556,32.77777778
40.55555556,25.55555556,32.77777778
40.0,25.0,32.77777778
40.55555556,24.44444444,32.77777778
40.0,28.88888889,34.44444444
40.55555556,26.11111111,33.33333333
42.77777778,25.55555556,34.44444444
41.66666667,26.66666667,34.44444444
42.22222222,28.88888889,35.55555556
41.66666667,26.11111111,33.88888889
39.44444444,25.0,32.22222222
40.55555556,24.44444444,32.22222222
41.66666667,25.55555556,33.33333333
42.22222222,25.55555556,33.88888889
42.77777778,26.66666667,34.44444444
42.77777778,26.66666667,34.44444444
43.33333333,27.77777778,35.55555556
43.88888889,28.33333333,36.11111111
43.88888889,28.33333333,36.11111111
42.22222222,27.22222222,34.44444444
40.55555556,25.55555556,33.33333333
40.0,25.55555556,32.77777778
39.44444444,24.44444444,32.22222222
41.11111111,25.0,33.33333333
40.55555556,26.11111111,33.33333333
39.44444444,25.55555556,32.22222222
41.11111111,25.55555556,33.33333333
42.22222222,25.0,33.33333333
45.55555556,26.66666667,36.11111111
46.11111111,30.55555556,38.33333333
45.0,28.88888889,36.66666667
42.77777778,30.55555556,36.66666667
37.22222222,24.44444444,31.11111111
40.0,24.44444444,32.22222222
41.11111111,25.0,33.33333333
42.77777778,26.11111111,34.44444444
43.33333333,27.22222222,35.55555556
42.77777778,27.77777778,35.55555556
44.44444444,29.44444444,36.66666667
38.88888889,28.33333333,33.33333333
36.66666667,27.22222222,32.22222222
40.0,28.33333333,34.44444444
42.22222222,28.33333333,35.55555556
42.77777778,28.33333333,35.55555556
44.44444444,27.77777778,36.11111111
42.77777778,30.0,36.66666667
40.55555556,27.77777778,34.44444444
41.66666667,26.11111111,33.88888889
42.77777778,27.77777778,35.55555556
41.11111111,30.0,35.55555556
42.22222222,28.33333333,35.55555556
45.0,29.44444444,37.22222222
41.66666667,28.33333333,35.0
45.55555556,27.22222222,36.66666667
40.55555556,26.11111111,33.33333333
37.77777778,27.77777778,32.77777778
38.88888889,20.55555556,30.0
41.11111111,23.33333333,32.22222222
43.33333333,26.11111111,34.44444444
38.88888889,29.44444444,34.44444444
34.44444444,27.77777778,31.11111111
38.33333333,26.66666667,32.22222222
42.77777778,25.55555556,34.44444444
42.77777778,26.11111111,34.44444444
42.77777778,26.66666667,34.44444444
43.33333333,26.11111111,34.44444444
45.0,26.66666667,35.55555556
42.22222222,28.33333333,35.55555556
40.55555556,27.22222222,33.88888889
41.11111111,27.77777778,34.44444444
41.66666667,26.66666667,34.44444444
39.44444444,26.11111111,32.77777778
40.55555556,25.55555556,33.33333333
40.55555556,26.66666667,33.33333333
40.0,26.66666667,33.33333333
40.0,26.11111111,33.33333333
42.22222222,27.22222222,34.44444444
41.11111111,25.55555556,33.33333333
38.33333333,23.88888889,31.11111111
39.44444444,26.11111111,32.77777778
39.44444444,26.11111111,32.77777778
40.55555556,28.33333333,34.44444444
43.33333333,26.66666667,35.0
42.22222222,27.22222222,34.44444444
42.22222222,27.22222222,34.44444444
39.44444444,28.88888889,34.44444444
39.44444444,29.44444444,34.44444444
41.11111111,28.33333333,34.44444444
45.0,30.0,37.77777778
43.88888889,30.55555556,37.22222222
38.88888889,27.77777778,33.33333333
39.44444444,25.55555556,32.22222222
41.66666667,26.66666667,34.44444444
42.22222222,27.77777778,35.0
43.88888889,29.44444444,36.66666667
46.11111111,27.22222222,36.66666667
37.77777778,25.55555556,31.66666667
37.22222222,26.66666667,32.22222222
41.11111111,28.33333333,34.44444444
39.44444444,27.77777778,33.33333333
33.88888889,23.33333333,28.88888889
33.88888889,23.33333333,28.88888889
33.88888889,23.88888889,28.88888889
33.33333333,23.88888889,28.88888889
32.77777778,23.33333333,28.33333333
33.33333333,22.77777778,28.33333333
32.77777778,23.88888889,28.33333333
33.88888889,23.88888889,28.88888889
33.33333333,23.33333333,28.33333333
34.44444444,23.33333333,28.88888889
34.44444444,23.33333333,28.88888889
35.0,23.33333333,29.44444444
33.33333333,22.77777778,28.33333333
32.77777778,22.77777778,27.77777778
33.33333333,21.66666667,27.77777778
34.44444444,23.88888889,29.44444444
35.0,24.44444444,30.0
33.33333333,25.0,29.44444444
33.88888889,24.44444444,29.44444444
33.88888889,25.0,29.44444444
34.44444444,23.88888889,29.44444444
34.44444444,23.33333333,28.88888889
34.44444444,24.44444444,29.44444444
35.0,24.44444444,30.0
33.88888889,23.88888889,28.88888889
35.0,23.88888889,29.44444444
34.44444444,23.88888889,29.44444444
35.0,23.88888889,29.44444444
35.55555556,23.33333333,29.44444444
34.44444444,22.22222222,28.33333333
33.88888889,23.33333333,28.88888889
32.22222222,23.33333333,27.77777778
32.22222222,21.11111111,26.66666667
30.0,21.11111111,25.55555556
32.22222222,22.22222222,27.22222222
32.22222222,23.88888889,28.33333333
31.11111111,22.22222222,26.66666667
28.33333333,21.66666667,25.0
32.77777778,23.88888889,28.33333333
33.88888889,23.88888889,28.88888889
32.77777778,23.88888889,28.33333333
32.77777778,23.33333333,28.33333333
32.22222222,23.33333333,27.77777778
33.33333333,23.33333333,28.33333333
32.77777778,23.33333333,28.33333333
31.66666667,22.22222222,27.22222222
31.66666667,22.22222222,27.22222222
32.77777778,23.33333333,28.33333333
32.77777778,22.22222222,27.77777778
33.88888889,21.66666667,27.77777778
33.33333333,22.22222222,27.77777778
33.88888889,23.33333333,28.88888889
33.88888889,23.88888889,28.88888889
35.0,23.33333333,28.88888889
35.55555556,21.66666667,28.88888889
33.33333333,23.33333333,28.33333333
32.77777778,22.22222222,27.77777778
32.77777778,22.77777778,27.77777778
34.44444444,23.88888889,28.88888889
33.88888889,24.44444444,28.88888889
32.77777778,23.33333333,27.77777778
30.55555556,23.88888889,27.22222222
32.77777778,22.22222222,27.77777778
33.33333333,20.55555556,26.66666667
32.22222222,22.22222222,27.22222222
34.44444444,22.77777778,28.88888889
33.88888889,23.33333333,28.88888889
34.44444444,23.88888889,28.88888889
34.44444444,23.88888889,28.88888889
33.88888889,22.77777778,28.33333333
33.88888889,23.33333333,28.88888889
33.88888889,22.22222222,27.77777778
32.77777778,22.22222222,27.77777778
31.66666667,22.22222222,26.66666667
34.44444444,22.77777778,28.88888889
35.0,20.55555556,27.77777778
34.44444444,23.33333333,28.88888889
33.88888889,23.33333333,28.88888889
33.33333333,22.77777778,27.77777778
33.88888889,22.77777778,28.33333333
32.77777778,22.77777778,27.77777778
28.88888889,21.11111111,25.0
31.11111111,21.66666667,26.66666667
32.77777778,20.0,26.66666667
31.66666667,22.22222222,26.66666667
30.0,22.77777778,26.66666667
30.0,21.11111111,25.55555556
31.11111111,20.0,22.77777778
32.22222222,21.11111111,26.66666667
31.66666667,21.66666667,26.66666667
32.22222222,21.11111111,26.66666667
31.66666667,21.11111111,26.66666667
30.55555556,21.11111111,25.55555556
29.44444444,21.66666667,25.55555556
30.55555556,21.11111111,25.55555556
31.66666667,21.66666667,26.66666667
31.66666667,20.0,25.55555556
32.22222222,20.0,26.11111111
31.66666667,22.22222222,26.66666667
32.22222222,20.55555556,26.66666667
32.77777778,20.55555556,26.66666667
32.22222222,21.11111111,26.66666667
33.33333333,22.22222222,27.77777778
33.88888889,23.33333333,28.88888889
33.33333333,22.77777778,27.77777778
31.66666667,22.22222222,26.66666667
33.33333333,22.22222222,27.77777778
33.33333333,21.11111111,27.22222222
31.11111111,20.0,25.55555556
32.22222222,20.0,26.11111111
32.22222222,20.0,26.11111111
29.44444444,21.11111111,25.55555556
32.77777778,19.44444444,26.11111111
32.77777778,19.44444444,26.11111111
31.66666667,21.11111111,26.66666667
31.11111111,20.55555556,25.55555556
30.0,18.88888889,25.0
27.77777778,21.11111111,24.44444444
23.33333333,21.66666667,22.22222222
31.66666667,20.55555556,26.11111111
30.0,22.77777778,26.66666667
30.0,22.22222222,26.11111111
30.55555556,22.22222222,26.66666667
28.88888889,20.55555556,24.44444444
28.33333333,20.55555556,24.44444444
26.66666667,21.66666667,24.44444444
26.66666667,20.0,23.33333333
26.66666667,16.66666667,21.66666667
27.22222222,20.0,23.33333333
26.66666667,22.22222222,24.44444444
28.33333333,19.44444444,23.88888889
25.55555556,18.33333333,22.22222222
27.77777778,18.33333333,23.33333333
30.0,20.0,25.0
30.55555556,21.11111111,23.33333333
30.0,19.44444444,24.44444444
31.11111111,20.0,25.55555556
30.0,18.33333333,24.44444444
26.11111111,18.88888889,22.22222222
26.11111111,20.55555556,23.33333333
27.77777778,15.0,21.66666667
28.88888889,18.88888889,23.88888889
30.55555556,20.0,25.55555556
31.11111111,18.88888889,25.0
31.11111111,17.77777778,24.44444444
27.22222222,20.0,23.33333333
31.66666667,21.66666667,26.66666667
31.66666667,21.66666667,26.66666667
32.22222222,21.11111111,26.66666667
32.22222222,22.22222222,27.22222222
31.66666667,21.11111111,26.66666667
30.55555556,18.33333333,24.44444444
30.0,18.88888889,24.44444444
32.22222222,20.0,26.11111111
32.77777778,20.0,26.66666667
29.44444444,20.0,24.44444444
26.66666667,21.11111111,23.88888889
24.44444444,21.11111111,22.77777778
30.0,20.0,25.0
23.88888889,18.88888889,21.11111111
25.0,18.88888889,22.22222222
26.66666667,21.11111111,23.88888889
29.44444444,21.11111111,25.55555556
27.22222222,21.11111111,24.44444444
29.44444444,18.88888889,24.44444444
30.55555556,20.55555556,25.55555556
29.44444444,21.11111111,25.55555556
30.55555556,20.0,25.55555556
30.0,20.55555556,25.55555556
31.11111111,20.55555556,25.55555556
30.55555556,17.77777778,24.44444444
31.11111111,17.22222222,23.88888889
31.11111111,17.77777778,24.44444444
25.0,17.77777778,21.11111111
27.77777778,18.33333333,23.33333333
28.88888889,19.44444444,24.44444444
29.44444444,19.44444444,24.44444444
30.55555556,19.44444444,25.0
26.66666667,18.33333333,22.77777778
24.44444444,19.44444444,22.22222222
28.88888889,18.88888889,23.88888889
30.0,17.77777778,23.88888889
30.0,16.66666667,23.33333333
28.88888889,17.77777778,23.33333333
24.44444444,15.55555556,20.0
27.22222222,13.88888889,20.55555556
28.88888889,17.22222222,23.33333333
31.11111111,20.0,25.55555556
30.0,18.33333333,24.44444444
30.0,18.88888889,24.44444444
29.44444444,18.33333333,23.88888889
30.0,20.0,25.0
30.55555556,18.88888889,24.44444444
29.44444444,19.44444444,24.44444444
28.33333333,18.33333333,23.33333333
30.0,17.22222222,23.33333333
30.55555556,16.66666667,23.33333333
28.88888889,14.44444444,21.66666667
28.88888889,16.11111111,22.22222222
30.55555556,16.66666667,23.33333333
31.66666667,17.77777778,24.44444444
28.88888889,17.77777778,23.33333333
31.11111111,18.88888889,25.0
31.11111111,20.0,25.55555556
28.33333333,20.55555556,24.44444444
29.44444444,18.33333333,23.88888889
29.44444444,18.33333333,23.88888889
28.88888889,18.88888889,23.88888889
30.55555556,18.33333333,24.44444444
32.22222222,18.88888889,25.55555556
30.55555556,18.33333333,24.44444444
26.11111111,17.77777778,22.22222222
25.55555556,16.11111111,21.11111111
27.77777778,15.0,21.11111111
28.88888889,15.55555556,22.22222222
31.66666667,17.22222222,24.44444444
31.11111111,18.33333333,25.0
31.11111111,18.88888889,25.0
24.44444444,16.11111111,20.0
22.22222222,13.33333333,17.77777778
22.77777778,11.11111111,16.66666667
24.44444444,12.77777778,18.33333333
23.88888889,18.88888889,21.11111111
23.88888889,18.33333333,21.11111111
29.44444444,17.77777778,23.33333333
27.77777778,17.22222222,22.22222222
29.44444444,17.77777778,23.33333333
29.44444444,18.88888889,24.44444444
30.0,16.11111111,22.77777778
28.88888889,16.11111111,22.22222222
32.22222222,15.55555556,23.88888889
29.44444444,16.11111111,22.77777778
28.88888889,16.11111111,22.22222222
31.66666667,17.77777778,24.44444444
32.22222222,18.33333333,25.55555556
32.77777778,17.77777778,25.55555556
26.66666667,18.88888889,22.77777778
30.0,18.88888889,24.44444444
32.22222222,18.33333333,25.55555556
31.11111111,18.88888889,25.0
30.0,19.44444444,24.44444444
31.11111111,18.33333333,24.44444444
30.55555556,17.22222222,23.88888889
30.55555556,19.44444444,25.0
27.77777778,18.33333333,23.33333333
30.55555556,18.33333333,24.44444444
29.44444444,17.77777778,23.33333333
29.44444444,16.66666667,23.33333333
30.0,18.33333333,24.44444444
31.66666667,18.88888889,25.55555556
31.11111111,18.88888889,25.0
30.55555556,20.0,25.55555556
31.66666667,20.0,25.55555556
31.11111111,19.44444444,25.55555556
32.22222222,18.33333333,25.55555556
23.88888889,17.77777778,20.55555556
26.11111111,15.55555556,21.11111111
26.66666667,15.55555556,21.11111111
28.88888889,18.33333333,23.33333333
28.88888889,19.44444444,24.44444444
23.33333333,19.44444444,22.22222222
27.22222222,18.33333333,22.77777778
26.66666667,18.33333333,22.22222222
21.11111111,18.33333333,19.44444444
28.88888889,16.11111111,22.22222222
30.0,18.33333333,24.44444444
23.33333333,18.88888889,21.11111111
26.11111111,18.33333333,22.22222222
24.44444444,18.88888889,21.66666667
27.22222222,18.33333333,22.77777778
28.33333333,17.77777778,23.33333333
29.44444444,18.33333333,23.88888889
31.66666667,19.44444444,25.55555556
32.22222222,18.88888889,25.55555556
32.77777778,20.55555556,26.66666667
33.33333333,17.22222222,25.55555556
33.33333333,17.77777778,25.55555556
34.44444444,21.11111111,27.77777778
32.22222222,22.22222222,27.22222222
28.88888889,21.11111111,25.0
31.11111111,20.55555556,25.55555556
32.77777778,19.44444444,26.11111111
33.33333333,20.55555556,26.66666667
33.33333333,21.66666667,27.77777778
32.22222222,20.55555556,26.66666667
32.77777778,21.11111111,26.66666667
32.22222222,20.55555556,26.66666667
29.44444444,19.44444444,24.44444444
31.66666667,19.44444444,25.55555556
31.11111111,17.77777778,24.44444444
32.22222222,19.44444444,25.55555556
32.22222222,21.11111111,26.66666667
30.0,20.55555556,25.55555556
27.22222222,18.88888889,23.33333333
30.0,20.55555556,25.55555556
30.55555556,18.33333333,24.44444444
31.11111111,18.88888889,25.0
31.66666667,21.11111111,26.66666667
30.0,19.44444444,24.44444444
30.55555556,18.88888889,24.44444444
31.66666667,21.11111111,26.66666667
32.77777778,21.66666667,27.22222222
32.22222222,22.22222222,27.22222222
32.77777778,21.66666667,27.22222222
32.77777778,20.55555556,26.66666667
32.22222222,19.44444444,25.55555556
33.33333333,19.44444444,26.66666667
33.33333333,18.88888889,26.11111111
31.66666667,20.0,25.55555556
31.11111111,18.88888889,25.0
32.77777778,18.33333333,25.55555556
31.11111111,20.55555556,25.55555556
28.88888889,21.11111111,25.0
32.22222222,22.22222222,27.22222222
32.22222222,21.66666667,26.66666667
32.22222222,21.66666667,26.66666667
33.33333333,21.66666667,27.77777778
31.11111111,19.44444444,25.55555556
33.33333333,20.55555556,26.66666667
32.77777778,22.77777778,27.77777778
33.33333333,22.77777778,27.77777778
33.33333333,21.11111111,27.22222222
32.77777778,21.11111111,26.66666667
33.33333333,20.55555556,26.66666667
33.33333333,21.11111111,27.22222222
32.77777778,21.11111111,26.66666667
32.77777778,21.11111111,26.66666667
33.33333333,20.55555556,26.66666667
32.77777778,22.77777778,27.77777778
32.77777778,21.11111111,26.66666667
30.0,21.66666667,25.55555556
32.77777778,21.66666667,27.22222222
32.22222222,22.22222222,27.22222222
32.77777778,21.11111111,26.66666667
33.33333333,21.66666667,27.77777778
33.88888889,21.66666667,27.77777778
32.77777778,20.55555556,26.66666667
32.77777778,20.55555556,26.66666667
33.33333333,21.66666667,27.77777778
33.33333333,21.66666667,27.77777778
34.44444444,21.66666667,27.77777778
33.33333333,22.22222222,27.77777778
33.88888889,20.55555556,27.22222222
32.22222222,20.0,26.11111111
32.22222222,21.11111111,26.66666667
34.44444444,22.22222222,28.33333333
32.77777778,21.11111111,26.66666667
31.11111111,21.66666667,26.66666667
30.0,20.55555556,25.55555556
32.77777778,22.22222222,27.77777778
33.88888889,22.22222222,27.77777778
31.66666667,22.77777778,27.22222222
32.77777778,21.66666667,27.22222222
34.44444444,21.11111111,27.77777778
34.44444444,22.77777778,28.88888889
32.77777778,23.33333333,27.77777778
